Region,Name,Party,YOB,Kurdish,English,Arabic,Farsi,Armenian,French,German,Year,Parliament
"BURDUR
",Faik KIRBAŞLI,AP,1924,0,1,0,0,0,1,0,1965 - 1969,13
"BURSA
",Sadrettin ÇANGA,CHP,1922,0,1,0,0,0,0,0,1965 - 1969,13
"BURSA
",Nilüfer GÜRSOY,AP,1921,0,1,0,0,0,1,0,1965 - 1969,13
"BURSA
",Cemal KÜLAHLI ,AP,1930,0,1,0,0,0,0,1,1965 - 1969,13
"BURSA
",Barlas KÜNTAY,AP,1935,0,1,0,0,0,0,0,1965 - 1969,13
"BURSA
",İbrahim ÖKTEM (İbrahim Hulusi ÖKTEM),CHP,1904,0,1,0,0,0,1,0,1965 - 1969,13
"BURSA
",Kasım ÖNADIM,AP,1926,0,0,0,0,0,1,0,1965 - 1969,13
"BURSA
",Ö. Doğan ÖZTÜRKMEN (Ömer Doğan ÖZTÜRKMEN),AP,1929,0,1,1,0,0,0,0,1965 - 1969,13
"BURSA
",Mustafa TAYYAR,AP,1914,0,1,0,0,0,0,1,1965 - 1969,13
"BURSA
",Mehmet TURGUT,AP,1929,0,1,0,0,0,0,0,1965 - 1969,13
"BURSA
",Ahmet TÜRKEL (Ahmet Refik TÜRKEL),AP,1922,0,0,0,0,0,1,0,1965 - 1969,13
"BURSA
",Bahri YAZIR,CHP / BAĞIMSIZ/GP,1914,0,1,0,0,0,1,0,1965 - 1969,13
"ÇANAKKALE
",Ahmet Nihat AKAY,AP,1923,0,0,0,0,0,0,0,1965 - 1969,13
"ÇANAKKALE
",Cihat Baban (Mustafa Cihat BABAN),CHP,1911,0,0,0,0,0,1,1,1965 - 1969,13
"ÇANAKKALE
",Muammer BAYKAN,AP,1919,0,1,0,0,0,1,0,1965 - 1969,13
"ÇANAKKALE
",Şefik İNAN (Osman Şefik İNAN),CHP,1913,0,1,0,0,0,1,0,1965 - 1969,13
"ÇANAKKALE
",Refet SEZGİN,AP,1925,0,0,0,0,0,1,0,1965 - 1969,13
"ÇANKIRI
",Dursun AKÇAOĞLU (İhsan Dursun AKÇAOĞLU),CHP /BAĞIMSIZ/ GP,1919,0,1,0,0,0,1,0,1965 - 1969,13
"ÇANKIRI
",Tahir AKMAN,AP,1916,0,0,0,0,0,0,0,1965 - 1969,13
"ÇANKIRI
",Mehmet Ali ARSAN (Mehmetali ARSAN),MP/BAĞIMSIZ,1933,0,1,0,0,0,0,0,1965 - 1969,13
"ÇANKIRI
",Nurettin OK,AP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"ÇORUM
",İhsan AKHUN (Mehmet İhsan AKHUN),AP,1904,0,0,0,0,0,1,1,1965 - 1969,13
"ÇORUM
",Abdurrahman GÜLER,AP,1931,0,0,0,0,0,0,0,1965 - 1969,13
"ÇORUM
",Hilmi İNCESULU(Mehmet Hilmi İNCESULU),CHP / BAĞIMSIZ/GP,1917,0,0,0,0,0,1,0,1965 - 1969,13
"ÇORUM
",Hasan Lâtif SARIYÜCE ,MP,1929,0,1,0,0,0,0,0,1965 - 1969,13
"ÇORUM
",İhsan TOMBUŞ (İhsan Nazmi TOMBUŞ),AP,1923,0,1,0,0,0,0,0,1965 - 1969,13
"ÇORUM
",Arslan TOPÇUBAŞI,AP,1927,0,1,0,0,0,1,0,1965 - 1969,13
"ÇORUM
",Ahmet UYSAL,AP,1925,0,0,0,0,0,0,0,1965 - 1969,13
"ÇORUM
",Nejdet YÜCER,CHP/BAĞIMSIZ/BP,1897,0,0,0,0,0,0,1,1965 - 1969,13
"DENİZLİ
",Fuat AVCI,AP,1933,0,0,0,0,0,1,0,1965 - 1969,13
"DENİZLİ
",Mehmet Salih BAYDİL,AP,1917,0,0,0,0,0,1,0,1965 - 1969,13
"DENİZLİ
",Muzaffer KARAN (Mehmet Muzaffer KARAN),TİP /BAĞIMSIZ/ CHP,1916,0,1,0,0,0,0,0,1965 - 1969,13
"DENİZLİ
", Hüdai ORAL (Arif Hüdai ORAL),CHP,1925,0,1,0,0,0,0,0,1965 - 1969,13
"DENİZLİ
",Zafer Nihat ÖZEL,AP,1920,0,1,0,0,0,0,0,1965 - 1969,13
"DENİZLİ
",Remzi ŞENEL (Hüseyin Remzi ŞENEL),AP,1924,0,0,0,0,0,1,0,1965 - 1969,13
"DENİZLİ
",Âtıf ŞOHOĞLU (Emin Atıf ŞOHOĞLU),CHP/BAĞIMSIZ/GP,1923,0,0,0,0,0,1,0,1965 - 1969,13
"DİYARBAKIR
",Aydın Turgut ARTUÇ,AP,1924,0,1,0,0,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Yusuf AZİZOĞLU (Yusuf İzzettin AZİZOĞLU),YTP,1917,0,1,0,0,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Metin CİZRELİ (Nedim Metin CİZRELİ),CHP,1931,0,1,0,0,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Hasan DEĞER,AP / BAĞIMSIZ,1920,0,0,0,1,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Tarık Ziya EKİNCİ,TİP,1925,0,0,0,0,0,1,0,1965 - 1969,13
"DİYARBAKIR
",Abdüllâtif ENSARİOĞLU(Abdullatif ENSARİOĞLU),AP,1935,0,0,1,1,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Recai İSKENDEROĞLU(Ali Recai İSKENDEROĞLU),YTP,1926,0,1,0,0,0,0,0,1965 - 1969,13
"DİYARBAKIR
",Feyzi KALFAGİL,CHP,1910,0,0,0,0,0,1,0,1965 - 1969,13
"EDİRNE
",Ahmet BİLGİN,MP,1900,0,0,1,0,0,1,0,1965 - 1969,13
"EDİRNE
",İlhami ERTEM (Mehmet İlhami ERTEM),AP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"EDİRNE
",Nazmi ÖZOĞUL,AP,1918,0,0,0,0,0,0,1,1965 - 1969,13
"EDİRNE
",Türkân SEÇKİN17(Türkan TAÇYILDIZ SEÇKİN),CHP/BAĞIMSIZ,1926,0,0,0,0,0,0,1,1965 - 1969,13
"ELAZIĞ
",Nurettin ARDIÇOĞLU18(Nureddin ARDIÇOĞLU),CHP / BAĞIMSIZ/AP,1913,0,0,0,0,0,1,1,1965 - 1969,13
"ELAZIĞ
",Ömer EKEN,AP,1922,0,0,0,0,0,0,1,1965 - 1969,13
"ELAZIĞ
",Samet GÜLDOĞAN19 (Semet GÜLDOĞAN),AP,1929,0,0,0,0,0,0,0,1965 - 1969,13
"ELAZIĞ
",Kevni NEDİMOĞLU,AP,1915,0,1,0,0,0,1,0,1965 - 1969,13
"ELAZIĞ
",Kemal SATIR (İsmail Kemal SATIR),CHP,1911,0,0,0,0,0,1,0,1965 - 1969,13
"ERZİNCAN
",Hüsamettin ATABEYLİ (Süleyman Hüsamettin ATABEYLİ),AP,1922,0,0,0,0,0,0,0,1965 - 1969,13
"ERZİNCAN
",Nafiz GİRAY (Ahmet Nafiz GİRAY),YTP /BAĞIMSIZ/ AP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"ERZİNCAN
",Sadık PERİNÇEK(Mehmet Sadık PERİNÇEK),AP,1915,0,0,0,0,0,1,0,1965 - 1969,13
"ERZİNCAN
",Adil SAĞIROĞLU,CHP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"ERZURUM
",Turhan BİLGİN (Mehmet Turan BİLGİN),AP,1920,0,0,0,0,0,1,0,1965 - 1969,13
"ERZURUM
",Nihat DİLER (Mustafa Nihat DİLER),YTP,1926,0,0,0,0,0,1,0,1965 - 1969,13
"ERZURUM
",Necati GÜVEN,MP / AP,1923,0,0,0,0,0,0,0,1965 - 1969,13
"ERZURUM
",Gıyasettin KARACA (Mehmet Giyaseddin KARACA),CHP,1927,0,0,0,0,0,1,0,1965 - 1969,13
"ERZURUM
",Ahmet MUSTAFAOĞLU,AP,1928,0,0,0,0,0,0,0,1965 - 1969,13
"ERZURUM
",Cevat ÖNDER (Cevat Turan ÖNDER),AP,1929,0,0,0,0,0,1,0,1965 - 1969,13
"ERZURUM
",Nihat PASİNLİ,AP,1912,0,1,0,0,0,0,0,1965 - 1969,13
"ERZURUM
",Adnan ŞENYURT (Adnan Şinasi ŞENYURT),CHP /BAĞIMSIZ/ GP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"ERZURUM
",İsmail Hakkı YILDIRIM,AP,1934,0,1,0,0,0,1,0,1965 - 1969,13
"ESKİŞEHİR
",Mehmet İsmet ANGI22,AP,1925,0,1,0,0,0,0,0,1965 - 1969,13
"ESKİŞEHİR
",Şevket ASBUZOĞLU,CHP,1916,0,0,0,0,0,1,0,1965 - 1969,13
"ESKİŞEHİR
",Hayri BAŞAR (Ahmet Hayri BAŞAR),CHP /BAĞIMSIZ/ GP,1917,0,0,0,0,0,0,1,1965 - 1969,13
"ESKİŞEHİR
",Seyfi ÖZTÜRK23(Ahmet Seyfettin ÖZTÜRK),AP,1927,0,0,0,0,0,1,0,1965 - 1969,13
"ESKİŞEHİR
",Ertuğrul Gazi SAKARYA,AP,1924,0,1,0,0,0,0,1,1965 - 1969,13
"ESKİŞEHİR
",Aziz ZEYTİNOĞLU,AP,1907,0,0,0,0,0,1,0,1965 - 1969,13
"GAZİANTEP
",Ali İhsan GÖĞÜŞ,CHP,1923,0,0,0,0,0,1,0,1965 - 1969,13
"GAZİANTEP
",Hüseyin İNCİOĞLU25(İmam Hüseyin İNCİOĞLU),CHP/BAĞIMSIZ,1922,0,0,0,0,0,0,0,1965 - 1969,13
"GAZİANTEP
",Kâmil OCAK (Mehmet Kamil OCAK),AP,1913,0,1,0,0,0,1,0,1965 - 1969,13
"GAZİANTEP
",Naşit SARICA (Abdurrahman Naşit SARICA),AP,1907,0,1,0,0,0,0,0,1965 - 1969,13
"GAZİANTEP
",Mahmut UYGUR,AP,1902,0,0,0,0,0,0,0,1965 - 1969,13
"GAZİANTEP
",Süleyman ÜNLÜ,AP,1931,0,0,0,0,0,0,0,1965 - 1969,13
"GAZİANTEP
",Hüseyin YILMAZ,CHP / BAĞIMSIZ/GP/BAĞIMSIZ/AP,1911,0,1,0,0,0,0,0,1965 - 1969,13
"GİRESUN
",Kudret BOSUTER (Doğan Kudret BOSUTER),MP / CHP,1933,0,0,0,0,0,1,1,1965 - 1969,13
"GİRESUN
",Ali CÜCEOĞLU (Hacı Ali CÜCEOĞLU),CHP,1924,0,0,0,0,0,0,0,1965 - 1969,13
"GİRESUN
",Mustafa Kemal ÇİLESİZ,CHP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"GİRESUN
",Nizamettin ERKMEN,AP,1919,0,1,0,0,0,0,1,1965 - 1969,13
"GİRESUN
",İbrahim Etem KILIÇOĞLU (İbrahim Ethem KILIÇOĞLU),AP,1922,0,0,0,0,0,1,0,1965 - 1969,13
"GİRESUN
",Ali KÖYMEN,AP,1930,0,1,0,0,0,1,0,1965 - 1969,13
"GÜMÜŞHANE
",Necati AKAGÜN,CHP/BAĞIMSIZ,1913,0,0,0,0,0,1,0,1965 - 1969,13
"GÜMÜŞHANE
",Ali İhsan ÇELİKKAN,YTP,1926,0,0,0,0,0,0,0,1965 - 1969,13
"GÜMÜŞHANE
",Sabri Özcan SAN,AP,1910,0,0,0,0,0,0,0,1965 - 1969,13
"GÜMÜŞHANE
",Sabahattin SAVACI (Sebahaddin SAVACI),AP,1926,0,1,0,0,0,0,0,1965 - 1969,13
"HAKKÂRİ
",Ali KARAHAN,YTP,1919,0,0,0,0,0,1,0,1965 - 1969,13
"HATAY
",Sabahattin ADALI (Sabahettin ADALI),AP,1920,0,1,1,0,0,1,0,1965 - 1969,13
"HATAY
",Abdullah CİLLİ,AP,1906,0,0,1,0,0,0,0,1965 - 1969,13
"HATAY
",Yahya KANBOLAT,TİP,1928,0,0,0,0,0,1,0,1965 - 1969,13
"HATAY
",Talât KÖSEOĞLU ,AP,1923,0,0,0,0,0,1,0,1965 - 1969,13
"HATAY
",Budak MURSALOĞLU,CHP,1926,0,0,0,0,0,0,0,1965 - 1969,13
"HATAY
",Reşat MURSALOĞLU,CHP,1915,0,0,0,0,0,1,0,1965 - 1969,13
"HATAY
",Şemsettin MURSALOĞLU (Şemsiddin MÜRSALOĞLU),AP,1914,0,0,1,0,0,1,0,1965 - 1969,13
"HATAY
",Hüsnü ÖZKAN (Hüseyin Hüsnü ÖZKAN),CHP,1916,0,0,0,0,0,0,1,1965 - 1969,13
"ISPARTA
",İrfan AKSU (Ahmet İrfan AKSU),YTP,1916,0,0,0,0,0,1,0,1965 - 1969,13
"ISPARTA
",Tahsin ARGUN (Hasan Tahsin ARGUN),CHP/BAĞIMSIZ/BP,1912,0,0,0,0,0,1,1,1965 - 1969,13
"ISPARTA
",Ali İhsan BALIM,AP,1923,0,1,0,0,0,0,0,1965 - 1969,13
"ISPARTA
",Süleyman DEMİREL (Süleyman Sami DEMİREL),AP,1924,0,1,0,0,0,0,0,1965 - 1969,13
"İÇEL
",Mazhar ARIKAN,AP,1923,0,0,0,0,0,0,0,1965 - 1969,13
"İÇEL
",Kemal ATAMAN (Dursun Kemal ATAMAN),CKMP/BAĞIMSIZ/MP,1909,0,0,0,0,0,0,0,1965 - 1969,13
"İÇEL
",Burhan BOZDOĞAN,AP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"İÇEL
",İsmail ÇATALOĞLU,AP / CHP,1912,0,1,0,0,0,0,0,1965 - 1969,13
"İÇEL
",Kadir ÇETİN,AP,1928,0,0,0,0,0,1,0,1965 - 1969,13
"İÇEL
",Celal KILIÇ (Muhammet Celal KILIÇ),AP,1926,0,0,0,0,0,0,0,1965 - 1969,13
"İÇEL
",Sadık KUTLAY (Cafer Sadık KUTLAY),CHP,1912,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Çetin ALTAN,TİP,1927,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Sadun AREN (İbrahim Sadun AREN),TİP,1922,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Hüseyin ATAMAN26(Hüseyin BÜYÜKATAMAN),MP,1900,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Mehmet Ali AYBAR,TİP,1910,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Ali Fuat BAŞGİL,AP,1893,0,0,1,0,0,1,1,1965 - 1969,13
"İSTANBUL
",Suphi BAYKAM,CHP,1924,0,1,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Sadettin BİLGİÇ(Mehmet Sadettin BİLGİÇ),AP,1921,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Orhan BİRGİT,CHP,1927,0,0,0,0,0,0,1,1965 - 1969,13
"İSTANBUL
",Ali Esat BİROL,AP,1901,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Ferruh BOZBEYLİ (Ahmet Ferruh BOZBEYLİ),AP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Nurettin BULAK(Ahmet Nurettin BULAK),AP,1914,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Tekin ERER,AP,1921,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Orhan ERKANLI,CHP,1924,0,1,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Nuri EROĞAN,AP,1918,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Mustafa ERTUĞRUL,AP,1924,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Orhan EYÜBOĞLU28(Orhan Feruk EYÜPOĞLU),CHP,1915,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Mehmet Mustafa GÜRPINAR,AP,1919,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Muhiddin GÜVEN (Mehmet Muhittin GÜVEN),AP,1915,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Ali Coşkun KIRCA31,CHP / BAĞIMSIZ/GP,1927,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Abdurrahman Şeref LÂÇ ,MP / BAĞIMSIZ/AP,1908,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Orhan Seyfi ORHON(Orhan Seyfettin ORHON),AP,1889,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Kaya ÖZDEMİR,AP,1931,0,1,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",Osman ÖZER,AP,1926,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",İlhami SANCAR (Mehmet İlhami SANÇAR),CHP,1909,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Selim SARPER (Selim Rauf SARPER),CHP,1899,0,1,0,0,0,1,1,1965 - 1969,13
"İSTANBUL
",Fuat Sirmen (Ali Fuat SİRMEN),CHP,1899,0,0,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Ahmet TAHTAKILIÇ,CKMP / BAĞIMSIZ,1909,0,0,0,0,0,0,0,1965 - 1969,13
"İSTANBUL
",İsmail Hakkı TEKİNEL,AP,1925,0,0,0,0,0,0,1,1965 - 1969,13
"İSTANBUL
",Osman Nuri ULUSAY34,AP,1914,0,1,0,0,0,1,0,1965 - 1969,13
"İSTANBUL
",Reşit ÜLKER (Reşit Akif ÜLKER),CHP,1919,0,1,0,0,0,0,1,1965 - 1969,13
"İSTANBUL
",Aydın YALÇIN,AP,1920,0,1,0,0,0,1,1,1965 - 1969,13
"İSTANBUL
",Mehmet YARDIMCI,AP,1915,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Şevket Adalan (Hasan Şevket ADALAN),CHP,1901,0,0,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Şükrü AKKAN,AP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Mehmet Ali AYTAŞ,AP,1906,0,0,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Şeref BAKŞIK,CHP,1927,0,0,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Muzaffer DÖŞEMECİ,AP,1922,0,0,0,0,0,0,1,1965 - 1969,13
"İZMİR
",Osman Zeki EFEOĞLU36,AP,1933,0,1,0,0,0,0,1,1965 - 1969,13
"İZMİR
",Ali Naili ERDEM,AP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Arif ERTUNGA,CHP /BAĞIMSIZ/ GP,1920,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Hüsamettin GÜMÜŞPALA (Mehmet Hüsamettin GÜMÜŞPALA),AP,1912,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",İhsan GÜRSAN (Mehmet İhsan GÜRSAN),AP,1903,0,0,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Settar İKSEL (Ali Abdüssettar İKSEL),AP,1908,0,1,0,1,0,1,1,1965 - 1969,13
"İZMİR
",Nihat KÜRŞAT,AP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Şinasi OSMA (Hasan Şinasi OSMA),AP,1909,0,1,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Cemal Hakkı SELEK,TİP,1902,0,0,0,0,0,1,0,1965 - 1969,13
"İZMİR
",Enver TURGUT,AP,1927,0,1,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Mustafa UYAR,CHP /BAĞIMSIZ/ GP,1919,0,0,0,0,0,0,0,1965 - 1969,13
"İZMİR
",Lebit YURDOĞLU (Abdüşşekur Lebit YURTOĞLU),CHP,1915,0,0,0,0,0,1,0,1965 - 1969,13
"KARS
",Lâtif AKÜZÜM ,AP,1912,0,0,0,0,0,1,0,1965 - 1969,13
"KARS
",Abbas Ali ÇETİN39 (Abbasali ÇETİN),AP,1914,0,0,0,0,0,0,0,1965 - 1969,13
"KARS
",Sevinç DÜŞÜNSEL(Fatma Sevinç Fikri DÜŞÜNSEL),YTP,1926,0,1,0,0,0,0,0,1965 - 1969,13
"KARS
",Cengiz EKİNCİ (Ali Cengiz EKİNCİ),YTP / BAĞIMSIZ/AP,1919,0,1,0,0,0,0,0,1965 - 1969,13
"KARS
",Turgut GÖLE,CHP,1913,0,1,0,0,0,0,0,1965 - 1969,13
"KARS
",Celal Nuri KOÇ (Celalnuri KOÇ),AP,1924,0,0,0,0,0,1,0,1965 - 1969,13
"KARS
",Âdil KURTEL ,TİP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"KARS
",Muzaffer ŞAMİLOĞLU,CHP,1924,0,0,0,0,0,0,0,1965 - 1969,13
"KARS
",Osman YELTEKİN,CHP,1921,0,0,0,0,0,0,1,1965 - 1969,13
"KASTAMONU
",Muzaffer AKDOĞANLI (Ahmet Muzaffer AKDOĞANLI),AP,1922,0,0,0,0,0,0,1,1965 - 1969,13
"KASTAMONU
",Adil AYDIN40 (Adil AYDI),MP,1928,0,0,0,0,0,0,0,1965 - 1969,13
"KASTAMONU
",Ahmet Şevket BOHÇA,AP,1920,0,0,0,0,0,0,1,1965 - 1969,13
"KASTAMONU
",Sabri KESKİN (Hüseyin Sabri KESKİN),AP,1926,0,0,0,0,0,0,1,1965 - 1969,13
"KASTAMONU
",Osman Zeki OKTAY,AP,1922,0,0,0,0,0,0,0,1965 - 1969,13
"KASTAMONU
",Adil TOKÖZLÜ (Mehmet Adil TOKÖZLÜ),CHP,1900,0,0,0,0,0,1,0,1965 - 1969,13
"KASTAMONU
",İsmail Hakkı YILANLIOĞLU,CKMP,1918,0,0,0,0,0,0,1,1965 - 1969,13
"KAYSERİ
",Mehmet ATEŞOĞLU,AP,1926,0,0,0,0,0,0,1,1965 - 1969,13
"KAYSERİ
",Fehmi CUMALIOĞLU (İsmail Fehmi CUMALIOĞLU),MP,1912,0,0,0,0,0,1,0,1965 - 1969,13
"KAYSERİ
",Turhan FEYZİOĞLU,CHP / BAĞIMSIZ/GP,1922,0,1,0,0,0,1,1,1965 - 1969,13
"KAYSERİ
",A.Atıf HACIPAŞAOĞLU41(Ahmet Atif HACIPAŞAOĞLU),AP,1919,0,0,0,0,0,0,0,1965 - 1969,13
"KAYSERİ
",Feyyaz KÖKSAL,AP,1920,0,0,0,0,0,1,1,1965 - 1969,13
"KAYSERİ
",Cengiz NAYMAN,CHP,1929,0,0,0,0,0,1,0,1965 - 1969,13
"KAYSERİ
",Vedat Âli ÖZKAN,AP,1923,0,1,0,0,0,0,0,1965 - 1969,13
"KAYSERİ
",Mehmet YÜCELER,CHP,1923,0,1,0,0,0,0,0,1965 - 1969,13
"KIRKLARELİ
",Mehmet ATAGÜN,AP,1920,0,0,0,0,0,0,0,1965 - 1969,13
"KIRKLARELİ
",Arif Hikmet GÜNER,AP,1923,0,0,0,0,0,0,0,1965 - 1969,13
"KIRKLARELİ
",Mehmet Orhan TÜRKKAN42,AP,1910,0,1,0,0,0,1,0,1965 - 1969,13
"KIRKLARELİ
",Hasan Tahsin UZUN,CHP,1925,0,0,0,0,0,0,0,1965 - 1969,13
"KIRŞEHİR
",Memduh ERDEMİR,MP /BAĞIMSIZ/ AP,1928,0,0,0,0,0,0,1,1965 - 1969,13
"KIRŞEHİR
",Mehmet GÜVER,AP,1921,0,1,0,0,0,0,0,1965 - 1969,13
"KIRŞEHİR
",Süleyman ONAN,CHP,1921,0,1,0,0,0,0,1,1965 - 1969,13
"KOCAELİ
",Sedat AKAY,AP,1925,0,0,0,0,0,1,0,1965 - 1969,13
"KOCAELİ
",İsmail ARAR (İsmail Hakkı ARAR),CHP,1921,0,1,0,0,0,1,0,1965 - 1969,13
"KOCAELİ
",Nihat Erim (İsmail Nihat ERİM),CHP,1912,0,1,0,0,0,1,0,1965 - 1969,13
"KOCAELİ
",Süreyya SOFUOĞLU(Ahmet Süreyya SOFUOĞLU),AP,1929,0,0,0,0,0,0,0,1965 - 1969,13
"KOCAELİ
",Şevket USTAOĞLU,AP,1918,0,0,0,0,0,0,0,1965 - 1969,13
"KONYA
",Lütfi AKDOĞAN,AP,1930,0,1,1,0,0,1,0,1965 - 1969,13
"KONYA
",Selçuk AYTAN (Mehmet Selçuk AYTAN),AP,1928,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",Bahri DAĞDAŞ,AP,1919,0,0,0,0,0,0,1,1965 - 1969,13
"KONYA
",Hasan DİNÇER (Hasan Hamdi DİNÇER),AP,1910,0,0,0,0,0,0,0,1965 - 1969,13
"KONYA
",Mehmet Ziyaeddin İZERDEM43,AP,1918,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",İhsan KABADAYI,CHP /BAĞIMSIZ/ GP,1920,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",Mehmet Necati KALAYCI45[Mehmet Necati KALAYCIOĞLU (KALAYCI)],AP,1929,0,0,0,0,0,0,0,1965 - 1969,13
"KONYA
",İsmet KAPISIZ46 (İsmet KAPUSUZ),MP,1930,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",Mekki KESKİN (Ahmet Mekki KESKİN),AP,1911,0,0,0,0,0,0,0,1965 - 1969,13
"KONYA
",Yunus KOÇAK,TİP,1918,0,1,0,0,0,0,0,1965 - 1969,13
"KONYA
",Nazif KURUCU (Mehmet Nazif KURUCU),CHP,1931,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",Seyit Faruk ÖNDER,MP,1916,0,0,0,1,0,1,0,1965 - 1969,13
"KONYA
",Fakih ÖZFAKİH (Mustafa Fakih ÖZFAKİH),CHP,1923,0,1,0,0,0,1,0,1965 - 1969,13
"KONYA
",Faruk SÜKAN (Mehmet Faruk SÜKAN),AP,1921,0,0,0,0,0,1,0,1965 - 1969,13
"KONYA
",Vefa TANIR,CHP / BAĞIMSIZ/GP,1927,0,0,0,0,0,0,0,1965 - 1969,13
"KONYA
",Sait Sına YÜCESOY (Sait YÜCESOY),AP,1915,0,0,0,0,0,1,0,1965 - 1969,13
"KÜTAHYA
",Ahmet Can BİLGİN,AP,1931,0,1,0,0,0,0,0,1965 - 1969,13
"KÜTAHYA
",Himmet ERDOĞMUŞ,CHP / BAĞIMSIZ/GP,1923,0,0,0,0,0,0,0,1965 - 1969,13
"KÜTAHYA
",Mesut EREZ (Ali Mesut EREZ),AP,1922,0,0,0,0,0,1,0,1965 - 1969,13
"KÜTAHYA
",Mehmet ERSOY,AP,1933,0,0,0,0,0,0,0,1965 - 1969,13
"KÜTAHYA
",Kemal KACAR47 (Kemal KACARTUNALI),MP / BAĞIMSIZ/AP,1917,0,0,1,0,0,1,0,1965 - 1969,13
"KÜTAHYA
",İsmail Hakkı YILDIRIM,AP,1929,0,0,0,0,0,0,0,1965 - 1969,13
"MALATYA
",Mehmet DELİKAYA (Memet DELİKAYA),CHP/BAĞIMSIZ,1924,0,0,0,0,0,1,0,1965 - 1969,13
"MALATYA
",Hüseyin DOĞAN,AP,1902,0,0,0,0,0,0,0,1965 - 1969,13
"MALATYA
",Şaban ERİK,TİP,1926,0,1,0,0,0,0,0,1965 - 1969,13
"MALATYA
",Lütfi EVLİYAOĞLU,CHP,1925,0,0,0,0,0,0,0,1965 - 1969,13
"MALATYA
",Hamit FENDOĞLU,AP,1919,0,0,0,0,0,0,0,1965 - 1969,13
"MALATYA
",İsmet İnönü49 (Mustafa İsmet İNÖNÜ),CHP,1884,0,1,0,0,0,1,0,1965 - 1969,13
"MANİSA
",Neriman AĞAOĞLU50 (Zehra AĞAOĞLU),AP,1912,0,0,0,0,0,1,0,1965 - 1969,13
"MANİSA
",Ertuğrul AKÇA (Mehmet Ertuğrul AKÇA),AP,1915,0,1,0,0,0,1,0,1965 - 1969,13
"MANİSA
",Sami BİNİCİOĞLU,MP/BAĞIMSIZ/CKMP/BAĞIMSIZ/AP,1927,0,0,0,0,0,1,0,1965 - 1969,13
